id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
13446339,JH245841,2024-05-01 10:00:00,066XX S SACRAMENTO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,False,False,831,8,15,66,26,1157524.0,1860521.0,2024,2024-12-21T15:40:46.000,41.773025125,-87.698111564,"{'latitude': '41.773025125', 'longitude': '-87.698111564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446520,JH245830,2024-05-01 10:00:00,016XX E 95TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,431,4,7,51,03,1188847.0,1842311.0,2024,2024-12-21T15:40:46.000,41.722362932,-87.583871749,"{'latitude': '41.722362932', 'longitude': '-87.583871749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13462340,JH265987,2024-05-01 10:00:00,026XX W 24TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1034,10,25,30,11,1159211.0,1887972.0,2024,2024-12-21T15:40:46.000,41.848319786,-87.691175479,"{'latitude': '41.848319786', 'longitude': '-87.691175479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13463652,JH267451,2024-05-01 10:00:00,070XX S PAXTON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,331,3,5,43,11,1192102.0,1858561.0,2024,2024-12-21T15:40:46.000,41.766875979,-87.571422312,"{'latitude': '41.766875979', 'longitude': '-87.571422312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13514688,JH329393,2024-05-01 10:00:00,049XX N SPRINGFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,True,1712,17,39,14,11,1149499.0,1932374.0,2024,2024-12-21T15:40:46.000,41.970356955,-87.72566488,"{'latitude': '41.970356955', 'longitude': '-87.72566488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13530254,JH347809,2024-05-01 10:00:00,026XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2512,25,36,19,06,1133295.0,1916925.0,2024,2024-12-21T15:40:46.000,41.928263171,-87.785611939,"{'latitude': '41.928263171', 'longitude': '-87.785611939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13633665,JH471949,2024-05-01 10:00:00,062XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,2433,24,40,77,11,1164521.0,1941440.0,2024,2024-12-21T15:40:46.000,41.99492869,-87.670169953,"{'latitude': '41.99492869', 'longitude': '-87.670169953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13681609,JH529805,2024-05-01 10:00:00,113XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2233,22,21,49,11,1173345.0,1829599.0,2024,2024-12-21T15:40:46.000,41.687835628,-87.641027465,"{'latitude': '41.687835628', 'longitude': '-87.641027465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446287,JH245797,2024-05-01 10:09:00,067XX S THROOP ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,724,7,17,67,26,1168822.0,1860000.0,2024,2024-12-21T15:40:46.000,41.771358978,-87.656710867,"{'latitude': '41.771358978', 'longitude': '-87.656710867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446151,JH245882,2024-05-01 10:10:00,033XX W MAYPOLE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,1123,11,28,27,26,1154131.0,1900784.0,2024,2024-12-21T15:40:46.000,41.883580046,-87.709477772,"{'latitude': '41.883580046', 'longitude': '-87.709477772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13449575,JH245831,2024-05-01 10:15:00,009XX N MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1211,12,26,24,08B,1157212.0,1906239.0,2024,2024-12-21T15:40:46.000,41.898487047,-87.698015738,"{'latitude': '41.898487047', 'longitude': '-87.698015738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446233,JH245837,2024-05-01 10:15:00,003XX S CENTRAL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,1522,15,29,25,04B,1139108.0,1897930.0,2024,2024-12-21T15:40:46.000,41.876034733,-87.76471356,"{'latitude': '41.876034733', 'longitude': '-87.76471356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446385,JH245861,2024-05-01 10:17:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,34,32,06,1176352.0,1900927.0,2024,2024-12-21T15:40:46.000,41.883500187,-87.627876698,"{'latitude': '41.883500187', 'longitude': '-87.627876698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447061,JH245792,2024-05-01 10:17:00,003XX W GARFIELD BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,711,7,20,68,11,1174761.0,1868347.0,2024,2024-12-21T15:40:46.000,41.794133772,-87.634692019,"{'latitude': '41.794133772', 'longitude': '-87.634692019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446229,JH245823,2024-05-01 10:18:00,007XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,False,False,1833,18,2,8,08B,1177293.0,1905627.0,2024,2024-12-21T15:40:46.000,41.896375946,-87.6242787,"{'latitude': '41.896375946', 'longitude': '-87.6242787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446242,JH246027,2024-05-01 10:20:00,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,622,6,21,44,06,1176740.0,1847273.0,2024,2024-12-21T15:40:46.000,41.736259984,-87.628068782,"{'latitude': '41.736259984', 'longitude': '-87.628068782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13454223,JH255145,2024-05-01 10:20:00,004XX E 87TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,632,6,8,44,06,1180631.0,1847067.0,2024,2024-12-21T15:40:46.000,41.735606313,-87.61381992,"{'latitude': '41.735606313', 'longitude': '-87.61381992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447935,JH247976,2024-05-01 10:21:00,0000X N WACKER DR,0810,THEFT,OVER $500,SIDEWALK,False,False,122,1,42,32,06,1173934.0,1900390.0,2024,2024-12-21T15:40:46.000,41.882080827,-87.636771693,"{'latitude': '41.882080827', 'longitude': '-87.636771693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446174,JH245832,2024-05-01 10:21:00,001XX E WALTON PL,0560,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,1833,18,2,8,08A,1177614.0,1906959.0,2024,2024-12-21T15:40:46.000,41.90002373,-87.62305924,"{'latitude': '41.90002373', 'longitude': '-87.62305924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446324,JH245835,2024-05-01 10:24:00,080XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,612,6,17,71,08B,1170713.0,1851460.0,2024,2024-12-21T15:40:46.000,41.747883092,-87.65002778,"{'latitude': '41.747883092', 'longitude': '-87.65002778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446305,JH246054,2024-05-01 10:26:00,012XX S DAMEN AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1233,12,28,28,08B,1163239.0,1894297.0,2024,2024-12-21T15:40:46.000,41.86559259,-87.676214817,"{'latitude': '41.86559259', 'longitude': '-87.676214817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446187,JH245931,2024-05-01 10:28:00,053XX W ADDISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1634,16,30,15,06,1140197.0,1923420.0,2024,2024-12-21T15:40:46.000,41.94596232,-87.760089574,"{'latitude': '41.94596232', 'longitude': '-87.760089574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446452,JH245960,2024-05-01 10:29:00,093XX S CALUMET AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,633,6,6,49,08B,1180224.0,1843148.0,2024,2024-12-21T15:40:46.000,41.724861428,-87.61543075,"{'latitude': '41.724861428', 'longitude': '-87.61543075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447970,JH247000,2024-05-01 10:30:00,034XX S ABERDEEN ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,913,9,11,60,06,1169538.0,1882229.0,2024,2024-12-21T15:40:46.000,41.832342311,-87.653441726,"{'latitude': '41.832342311', 'longitude': '-87.653441726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446302,JH246090,2024-05-01 10:30:00,087XX S CARPENTER ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2222,22,21,71,05,1170841.0,1846885.0,2024,2024-12-21T15:40:46.000,41.735325878,-87.649691927,"{'latitude': '41.735325878', 'longitude': '-87.649691927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446198,JH245893,2024-05-01 10:30:00,031XX W BELDEN AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1414,14,35,22,08A,1155080.0,1915243.0,2024,2024-12-21T15:40:46.000,41.923237855,-87.70560443,"{'latitude': '41.923237855', 'longitude': '-87.70560443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13455806,JH257689,2024-05-01 10:30:00,043XX N SPAULDING AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1724,17,33,16,06,1153609.0,1928580.0,2024,2024-12-21T15:40:46.000,41.959864992,-87.710653457,"{'latitude': '41.959864992', 'longitude': '-87.710653457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13453929,JH255389,2024-05-01 10:30:00,057XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,232,2,20,40,08B,1178137.0,1866956.0,2024,2024-12-21T15:40:46.000,41.790240779,-87.622354657,"{'latitude': '41.790240779', 'longitude': '-87.622354657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446158,JH245897,2024-05-01 10:32:00,026XX W LAWRENCE AVE,2029,NARCOTICS,POSSESS - HEROIN (BLACK TAR),SIDEWALK,True,False,1911,19,40,4,18,1157946.0,1931782.0,2024,2024-12-21T15:40:46.000,41.968563868,-87.694620861,"{'latitude': '41.968563868', 'longitude': '-87.694620861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13467977,JH272891,2024-05-01 10:32:00,059XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,711,7,16,68,06,1172310.0,1865593.0,2024,2024-12-21T15:40:46.000,41.786630802,-87.643760687,"{'latitude': '41.786630802', 'longitude': '-87.643760687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446297,JH245993,2024-05-01 10:34:00,051XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,1533,15,28,25,08B,1142184.0,1900020.0,2024,2024-12-21T15:40:46.000,41.881713479,-87.753367558,"{'latitude': '41.881713479', 'longitude': '-87.753367558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448365,JH245935,2024-05-01 10:38:00,091XX S MACKINAW AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,False,False,424,4,10,46,03,1200011.0,1845104.0,2024,2024-12-21T15:40:46.000,41.729753161,-87.542886486,"{'latitude': '41.729753161', 'longitude': '-87.542886486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446276,JH245874,2024-05-01 10:38:00,056XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,False,False,1513,15,29,25,03,1138750.0,1894115.0,2024,2024-12-21T15:40:46.000,41.865572356,-87.766120589,"{'latitude': '41.865572356', 'longitude': '-87.766120589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446171,JH245871,2024-05-01 10:40:00,006XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,False,False,1834,18,42,8,08B,1177314.0,1904704.0,2024,2024-12-21T15:40:46.000,41.893842714,-87.62422959,"{'latitude': '41.893842714', 'longitude': '-87.62422959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446190,JH245884,2024-05-01 10:42:00,014XX N MAYFIELD AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,2531,25,29,25,18,1136755.0,1909057.0,2024,2024-12-21T15:40:46.000,41.906611108,-87.773086334,"{'latitude': '41.906611108', 'longitude': '-87.773086334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447557,JH247663,2024-05-01 10:44:00,030XX S LLOYD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,913,9,11,60,08A,1167975.0,1884702.0,2024,2024-12-21T15:40:46.000,41.839162265,-87.659105356,"{'latitude': '41.839162265', 'longitude': '-87.659105356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447646,JH245943,2024-05-01 10:45:00,006XX E MARQUETTE RD,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,321,3,20,42,14,1181512.0,1861388.0,2024,2024-12-21T15:40:46.000,41.77488441,-87.610151271,"{'latitude': '41.77488441', 'longitude': '-87.610151271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446236,JH245888,2024-05-01 10:46:00,024XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2011,20,40,4,08B,1158892.0,1937109.0,2024,2024-12-21T15:40:46.000,41.983162002,-87.690995582,"{'latitude': '41.983162002', 'longitude': '-87.690995582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13449698,JH246419,2024-05-01 10:52:00,088XX S JUSTINE ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,2221,22,18,71,08A,1167547.0,1846181.0,2024,2024-12-21T15:40:46.000,41.733465165,-87.661779967,"{'latitude': '41.733465165', 'longitude': '-87.661779967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447968,JH246994,2024-05-01 10:55:00,027XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1935,19,43,7,06,1171615.0,1918633.0,2024,2024-12-21T15:40:46.000,41.932191946,-87.64474923,"{'latitude': '41.932191946', 'longitude': '-87.64474923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13456263,JH257466,2024-05-01 10:55:00,045XX S WOODLAWN AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,222,2,4,39,06,1185011.0,1875144.0,2024,2024-12-21T15:40:46.000,41.81255052,-87.596892617,"{'latitude': '41.81255052', 'longitude': '-87.596892617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446320,JH246073,2024-05-01 10:56:00,088XX S LUELLA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,412,4,8,48,08A,1192709.0,1846716.0,2024,2024-12-21T15:40:46.000,41.734357534,-87.569582851,"{'latitude': '41.734357534', 'longitude': '-87.569582851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447109,JH245926,2024-05-01 10:56:00,035XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,912,9,12,59,06,1162473.0,1881072.0,2024,2024-12-21T15:40:46.000,41.829317892,-87.679396533,"{'latitude': '41.829317892', 'longitude': '-87.679396533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448653,JH249051,2024-05-01 11:00:00,013XX E 48TH ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,222,2,4,39,06,1186082.0,1873446.0,2024,2024-12-21T15:40:46.000,41.807865837,-87.593017893,"{'latitude': '41.807865837', 'longitude': '-87.593017893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447547,JH247394,2024-05-01 11:00:00,021XX E 87TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,412,4,8,45,08B,1191768.0,1847705.0,2024,2024-12-21T15:40:46.000,41.737094305,-87.572998178,"{'latitude': '41.737094305', 'longitude': '-87.572998178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446846,JH246347,2024-05-01 11:00:00,070XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,332,3,5,43,08A,1190762.0,1858684.0,2024,2024-12-21T15:40:46.000,41.767245969,-87.57632989,"{'latitude': '41.767245969', 'longitude': '-87.57632989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446430,JH246275,2024-05-01 11:00:00,041XX S PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,815,8,14,57,06,1150366.0,1876767.0,2024,2024-12-21T15:40:46.000,41.817748687,-87.723929123,"{'latitude': '41.817748687', 'longitude': '-87.723929123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448407,JH248666,2024-05-01 11:00:00,063XX W EDDY ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1633,16,30,17,11,1133491.0,1922940.0,2024,2024-12-21T15:40:46.000,41.944765571,-87.784750257,"{'latitude': '41.944765571', 'longitude': '-87.784750257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446418,JH246307,2024-05-01 11:00:00,001XX E 79TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,True,623,6,6,69,11,1178643.0,1852665.0,2024,2024-12-21T15:40:46.000,41.751013267,-87.620933351,"{'latitude': '41.751013267', 'longitude': '-87.620933351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446326,JH245894,2024-05-01 11:00:00,080XX S PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,611,6,17,71,05,1166409.0,1851425.0,2024,2024-12-21T15:40:46.000,41.747879758,-87.665800014,"{'latitude': '41.747879758', 'longitude': '-87.665800014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446898,JH246736,2024-05-01 11:00:00,008XX N WALLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1511,15,29,25,08B,1138207.0,1905023.0,2024,2024-12-21T15:40:46.000,41.895515173,-87.767850151,"{'latitude': '41.895515173', 'longitude': '-87.767850151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446309,JH246087,2024-05-01 11:00:00,027XX W LUNT AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,2411,24,50,2,06,1156927.0,1946327.0,2024,2024-12-21T15:40:46.000,42.008496785,-87.697970924,"{'latitude': '42.008496785', 'longitude': '-87.697970924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447182,JH247146,2024-05-01 11:00:00,0000X E ROOSEVELT RD,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,123,1,4,32,03,1176818.0,1895074.0,2024,2024-12-21T15:40:46.000,41.867428687,-87.626342565,"{'latitude': '41.867428687', 'longitude': '-87.626342565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13472189,JH278114,2024-05-01 11:00:00,012XX W 81ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,613,6,17,71,08A,1169529.0,1851073.0,2024,2024-12-21T15:40:46.000,41.746846831,-87.654377518,"{'latitude': '41.746846831', 'longitude': '-87.654377518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446250,JH245896,2024-05-01 11:01:00,047XX W POLK ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1131,11,24,25,05,1144893.0,1895943.0,2024,2024-12-21T15:40:46.000,41.870475027,-87.74352294,"{'latitude': '41.870475027', 'longitude': '-87.74352294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447169,JH246043,2024-05-01 11:02:00,031XX W BYRON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1733,17,33,16,26,1154562.0,1925764.0,2024,2024-12-21T15:40:46.000,41.952118648,-87.707225416,"{'latitude': '41.952118648', 'longitude': '-87.707225416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447146,JH247084,2024-05-01 11:05:00,088XX S GREENWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,412,4,8,47,08A,1185092.0,1846546.0,2024,2024-12-21T15:40:46.000,41.73407313,-87.597493023,"{'latitude': '41.73407313', 'longitude': '-87.597493023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446167,JH245924,2024-05-01 11:11:00,115XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,524,5,21,53,26,1173054.0,1828332.0,2024,2024-12-21T15:40:46.000,41.684365191,-87.642130001,"{'latitude': '41.684365191', 'longitude': '-87.642130001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446310,JH245951,2024-05-01 11:14:00,026XX N NEWLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,True,False,2512,25,36,18,04A,1129639.0,1916776.0,2024,2024-12-21T15:40:46.000,41.927917597,-87.799050114,"{'latitude': '41.927917597', 'longitude': '-87.799050114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446348,JH246060,2024-05-01 11:15:00,028XX W PALMER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1414,14,1,22,04A,1156771.0,1914685.0,2024,2024-12-21T15:40:46.000,41.921672524,-87.699406234,"{'latitude': '41.921672524', 'longitude': '-87.699406234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446215,JH246002,2024-05-01 11:15:00,005XX E 88TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,632,6,8,44,14,1181437.0,1846756.0,2024,2024-12-21T15:40:46.000,41.734734365,-87.610876635,"{'latitude': '41.734734365', 'longitude': '-87.610876635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447967,JH246993,2024-05-01 11:20:00,033XX N PULASKI RD,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1732,17,30,21,06,1149139.0,1921889.0,2024,2024-12-21T15:40:46.000,41.941592322,-87.727261298,"{'latitude': '41.941592322', 'longitude': '-87.727261298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446393,JH246210,2024-05-01 11:20:00,027XX S CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,False,False,1033,10,24,30,06,1158147.0,1885749.0,2024,2024-12-21T15:40:46.000,41.842241391,-87.695141061,"{'latitude': '41.842241391', 'longitude': '-87.695141061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13482619,JH290363,2024-05-01 11:20:00,042XX N Sheridan Rd,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1915,19,46,3,11,1168839.0,1928327.0,2024,2024-12-21T15:40:46.000,41.958853412,-87.654668533,"{'latitude': '41.958853412', 'longitude': '-87.654668533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13520413,JH335640,2024-05-01 11:20:00,086XX W BRYN MAWR AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1614,16,41,76,11,1117807.0,1936055.0,2024,2024-12-21T15:40:46.000,41.981015746,-87.842123304,"{'latitude': '41.981015746', 'longitude': '-87.842123304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446368,JH246166,2024-05-01 11:22:00,050XX W CRYSTAL ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,2533,25,37,25,10,1142597.0,1907853.0,2024,2024-12-21T15:40:46.000,41.903200489,-87.751656024,"{'latitude': '41.903200489', 'longitude': '-87.751656024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446316,JH245933,2024-05-01 11:22:00,080XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,612,6,17,71,08B,1169059.0,1851402.0,2024,2024-12-21T15:40:46.000,41.747759816,-87.656090231,"{'latitude': '41.747759816', 'longitude': '-87.656090231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13478786,JH286128,2024-05-01 11:23:00,001XX W CHESTNUT ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1832,18,2,8,26,1175151.0,1906187.0,2024,2024-12-21T15:40:46.000,41.897960922,-87.63212897,"{'latitude': '41.897960922', 'longitude': '-87.63212897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446199,JH245979,2024-05-01 11:30:00,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1833,18,2,8,06,1177338.0,1906181.0,2024,2024-12-21T15:40:46.000,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446420,JH246227,2024-05-01 11:30:00,031XX W WALNUT ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,1222,12,27,27,08A,1155337.0,1901461.0,2024,2024-12-21T15:40:46.000,41.885413657,-87.705031022,"{'latitude': '41.885413657', 'longitude': '-87.705031022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
